https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1599958800000,2020-09-13 01:00:00,XMR/USDT,86.55000000,86.69000000,86.19000000,86.26000000,1787.05882000,154545.39910300,447
1599955200000,2020-09-13 00:00:00,XMR/USDT,86.72000000,86.74000000,86.26000000,86.58000000,1831.20596000,158361.88501380,564
1599951600000,2020-09-12 23:00:00,XMR/USDT,86.62000000,86.82000000,86.35000000,86.70000000,1267.67080000,109719.27500350,443
1599948000000,2020-09-12 22:00:00,XMR/USDT,86.86000000,86.86000000,86.33000000,86.59000000,1114.36344000,96457.11708980,385
1599944400000,2020-09-12 21:00:00,XMR/USDT,86.68000000,86.92000000,86.33000000,86.82000000,1028.38681000,89090.76806720,329
1599940800000,2020-09-12 20:00:00,XMR/USDT,86.58000000,86.83000000,86.39000000,86.71000000,1327.63461000,115065.05766950,474
1599937200000,2020-09-12 19:00:00,XMR/USDT,86.60000000,87.15000000,86.36000000,86.57000000,3812.51286000,330869.62598950,1280
1599933600000,2020-09-12 18:00:00,XMR/USDT,85.85000000,86.70000000,85.84000000,86.60000000,2733.25942000,236308.02441270,941
1599930000000,2020-09-12 17:00:00,XMR/USDT,85.78000000,86.25000000,85.52000000,85.85000000,3970.88989000,341045.77406170,1225
1599926400000,2020-09-12 16:00:00,XMR/USDT,85.80000000,85.94000000,85.52000000,85.81000000,1289.76445000,110521.60126620,430
1599922800000,2020-09-12 15:00:00,XMR/USDT,84.87000000,86.09000000,84.81000000,85.78000000,5753.34786000,491240.48823830,1369
1599919200000,2020-09-12 14:00:00,XMR/USDT,83.77000000,85.05000000,83.51000000,84.85000000,6496.21903000,548851.34491600,2096
1599915600000,2020-09-12 13:00:00,XMR/USDT,83.48000000,83.84000000,83.04000000,83.77000000,2988.94809000,249438.52523760,1187
1599912000000,2020-09-12 12:00:00,XMR/USDT,83.43000000,83.74000000,82.97000000,83.49000000,4655.54035000,388471.74895420,1687
1599908400000,2020-09-12 11:00:00,XMR/USDT,83.21000000,83.57000000,83.09000000,83.43000000,1909.86861000,159316.47787700,446
1599904800000,2020-09-12 10:00:00,XMR/USDT,83.29000000,83.46000000,83.03000000,83.24000000,3837.65525000,319470.61793450,1055
1599901200000,2020-09-12 09:00:00,XMR/USDT,83.08000000,83.33000000,83.05000000,83.29000000,2255.80323000,187689.91387440,907
1599897600000,2020-09-12 08:00:00,XMR/USDT,83.42000000,83.46000000,83.00000000,83.09000000,1940.94653000,161516.16893350,494
1599894000000,2020-09-12 07:00:00,XMR/USDT,83.18000000,83.58000000,82.98000000,83.40000000,1336.62457000,111496.16878500,470
1599890400000,2020-09-12 06:00:00,XMR/USDT,83.58000000,83.58000000,83.13000000,83.18000000,1568.79432000,130826.73951590,404
1599886800000,2020-09-12 05:00:00,XMR/USDT,83.63000000,83.75000000,83.50000000,83.54000000,1010.26844000,84489.49330900,276
1599883200000,2020-09-12 04:00:00,XMR/USDT,83.55000000,83.81000000,83.44000000,83.66000000,1676.02379000,140195.18345030,289
1599879600000,2020-09-12 03:00:00,XMR/USDT,83.51000000,83.85000000,83.35000000,83.52000000,1468.50996000,122698.60074220,320
1599876000000,2020-09-12 02:00:00,XMR/USDT,83.76000000,83.98000000,83.38000000,83.47000000,1328.16328000,110980.77357890,269
1599872400000,2020-09-12 01:00:00,XMR/USDT,83.62000000,84.11000000,83.33000000,83.73000000,2618.12996000,219283.99205100,507
1599868800000,2020-09-12 00:00:00,XMR/USDT,84.02000000,85.97000000,83.47000000,83.63000000,4445.26494000,375198.19130640,1073
1599865200000,2020-09-11 23:00:00,XMR/USDT,83.84000000,84.11000000,83.73000000,83.95000000,770.02346000,64633.21354650,207
1599861600000,2020-09-11 22:00:00,XMR/USDT,83.88000000,84.30000000,83.62000000,83.86000000,2397.15275000,201208.62926270,456
1599858000000,2020-09-11 21:00:00,XMR/USDT,83.81000000,84.13000000,83.60000000,83.89000000,2268.64639000,190208.64797200,488
1599854400000,2020-09-11 20:00:00,XMR/USDT,83.87000000,84.06000000,83.54000000,83.78000000,1019.42338000,85375.16174730,280
1599850800000,2020-09-11 19:00:00,XMR/USDT,83.79000000,84.00000000,83.44000000,83.81000000,1006.59485000,84295.02098260,244
1599847200000,2020-09-11 18:00:00,XMR/USDT,83.45000000,83.97000000,83.37000000,83.76000000,1292.76043000,108174.70237800,290
1599843600000,2020-09-11 17:00:00,XMR/USDT,83.87000000,84.02000000,83.22000000,83.43000000,2975.80172000,248584.71547990,666
1599840000000,2020-09-11 16:00:00,XMR/USDT,84.30000000,84.67000000,83.72000000,83.81000000,3110.49792000,261595.49712860,676
1599836400000,2020-09-11 15:00:00,XMR/USDT,84.15000000,84.64000000,84.12000000,84.30000000,1849.76701000,156012.07709650,445
1599832800000,2020-09-11 14:00:00,XMR/USDT,84.16000000,84.47000000,83.93000000,84.17000000,2104.92703000,177099.64754040,561
1599829200000,2020-09-11 13:00:00,XMR/USDT,84.42000000,84.60000000,83.98000000,84.29000000,3188.58747000,268828.73222180,506
1599825600000,2020-09-11 12:00:00,XMR/USDT,83.74000000,84.52000000,83.74000000,84.37000000,2476.72716000,208838.12716560,1172
1599822000000,2020-09-11 11:00:00,XMR/USDT,84.01000000,84.33000000,83.69000000,83.75000000,1713.09801000,143911.57737690,443
1599818400000,2020-09-11 10:00:00,XMR/USDT,83.95000000,84.60000000,83.37000000,84.01000000,3614.11660000,303269.45136990,897
1599814800000,2020-09-11 09:00:00,XMR/USDT,83.60000000,84.10000000,83.60000000,83.98000000,2585.40195000,216786.88912380,499
1599811200000,2020-09-11 08:00:00,XMR/USDT,83.17000000,83.99000000,83.16000000,83.60000000,3297.18572000,275093.17949440,670
1599807600000,2020-09-11 07:00:00,XMR/USDT,83.76000000,83.88000000,83.00000000,83.19000000,2296.01846000,191385.34558840,406
1599804000000,2020-09-11 06:00:00,XMR/USDT,84.02000000,84.09000000,83.18000000,83.66000000,1884.84028000,157485.78983770,490
1599800400000,2020-09-11 05:00:00,XMR/USDT,83.76000000,84.09000000,83.50000000,84.03000000,4359.22853000,365264.98164880,606
1599796800000,2020-09-11 04:00:00,XMR/USDT,83.21000000,83.96000000,83.12000000,83.74000000,1793.14586000,149959.32528440,656
1599793200000,2020-09-11 03:00:00,XMR/USDT,84.04000000,84.17000000,83.07000000,83.25000000,2584.30292000,216254.12225460,870
1599789600000,2020-09-11 02:00:00,XMR/USDT,84.63000000,84.78000000,84.03000000,84.03000000,1514.44259000,127844.04827560,529
1599786000000,2020-09-11 01:00:00,XMR/USDT,85.16000000,85.21000000,84.53000000,84.60000000,943.86323000,80066.71548380,406
1599782400000,2020-09-11 00:00:00,XMR/USDT,85.61000000,85.92000000,85.11000000,85.19000000,1721.90151000,147327.76867910,475
1599778800000,2020-09-10 23:00:00,XMR/USDT,85.71000000,85.75000000,85.13000000,85.61000000,1801.24797000,153886.70891930,460
1599775200000,2020-09-10 22:00:00,XMR/USDT,85.54000000,86.03000000,85.31000000,85.74000000,3388.08001000,290288.88334380,782
1599771600000,2020-09-10 21:00:00,XMR/USDT,85.27000000,85.59000000,84.94000000,85.51000000,1306.94923000,111348.88361380,369
1599768000000,2020-09-10 20:00:00,XMR/USDT,84.69000000,85.66000000,84.60000000,85.33000000,3500.18942000,298127.61103600,976
1599764400000,2020-09-10 19:00:00,XMR/USDT,84.47000000,85.08000000,84.09000000,84.76000000,3963.93147000,335572.78568910,1397
1599760800000,2020-09-10 18:00:00,XMR/USDT,84.80000000,85.17000000,83.90000000,84.45000000,4267.74920000,360644.77950750,1057
1599757200000,2020-09-10 17:00:00,XMR/USDT,84.74000000,85.25000000,84.74000000,84.78000000,1837.43796000,156078.45421140,448
1599753600000,2020-09-10 16:00:00,XMR/USDT,85.54000000,85.83000000,84.36000000,84.72000000,3350.34420000,284276.14943150,1138
1599750000000,2020-09-10 15:00:00,XMR/USDT,85.06000000,85.70000000,84.96000000,85.49000000,2448.76352000,208663.32899130,535
1599746400000,2020-09-10 14:00:00,XMR/USDT,86.09000000,86.44000000,85.04000000,85.12000000,4794.81446000,411697.97453300,1107
1599742800000,2020-09-10 13:00:00,XMR/USDT,85.61000000,86.25000000,85.36000000,86.09000000,3246.16757000,278679.66344000,766
1599739200000,2020-09-10 12:00:00,XMR/USDT,84.89000000,85.74000000,84.84000000,85.62000000,5706.40982000,486478.64215100,1414
1599735600000,2020-09-10 11:00:00,XMR/USDT,84.71000000,85.27000000,84.64000000,84.89000000,3708.03915000,315109.45284410,688
1599732000000,2020-09-10 10:00:00,XMR/USDT,85.07000000,85.48000000,84.76000000,84.79000000,4792.49666000,408079.53480220,1090
1599728400000,2020-09-10 09:00:00,XMR/USDT,84.52000000,85.26000000,84.52000000,85.12000000,4110.22438000,348462.88795290,987
1599724800000,2020-09-10 08:00:00,XMR/USDT,84.25000000,84.64000000,84.03000000,84.55000000,3402.17480000,286651.11942370,603
1599721200000,2020-09-10 07:00:00,XMR/USDT,84.69000000,84.93000000,84.13000000,84.25000000,2697.03060000,227636.93104540,731
1599717600000,2020-09-10 06:00:00,XMR/USDT,85.22000000,85.62000000,84.44000000,84.67000000,2194.31091000,186494.12252390,688
1599714000000,2020-09-10 05:00:00,XMR/USDT,85.52000000,85.62000000,85.20000000,85.23000000,1391.35860000,118844.40230640,310
1599710400000,2020-09-10 04:00:00,XMR/USDT,85.52000000,85.87000000,85.34000000,85.52000000,1825.27234000,156099.56984450,338
1599706800000,2020-09-10 03:00:00,XMR/USDT,85.51000000,85.71000000,85.33000000,85.46000000,1665.31890000,142388.75602430,335
1599703200000,2020-09-10 02:00:00,XMR/USDT,85.70000000,85.91000000,85.46000000,85.60000000,1622.02238000,138970.72763370,392
1599699600000,2020-09-10 01:00:00,XMR/USDT,85.14000000,86.00000000,84.91000000,85.70000000,1722.94170000,147158.76765850,687
1599696000000,2020-09-10 00:00:00,XMR/USDT,84.27000000,85.71000000,84.19000000,85.20000000,3079.01362000,262296.06321250,879
1599692400000,2020-09-09 23:00:00,XMR/USDT,85.03000000,85.28000000,84.01000000,84.26000000,3159.00812000,266896.27800020,714
1599688800000,2020-09-09 22:00:00,XMR/USDT,85.01000000,85.14000000,84.73000000,85.06000000,1621.29518000,137773.34074330,520
1599685200000,2020-09-09 21:00:00,XMR/USDT,85.30000000,85.59000000,85.00000000,85.02000000,1872.77361000,159726.54834650,673
1599681600000,2020-09-09 20:00:00,XMR/USDT,84.98000000,85.48000000,84.80000000,85.31000000,5361.41428000,456294.83349390,1301
1599678000000,2020-09-09 19:00:00,XMR/USDT,85.72000000,85.83000000,84.88000000,85.02000000,6864.26148000,585913.52452680,1535
1599674400000,2020-09-09 18:00:00,XMR/USDT,84.64000000,85.87000000,84.47000000,85.73000000,4353.63424000,370532.64263520,1509
1599670800000,2020-09-09 17:00:00,XMR/USDT,84.03000000,84.81000000,83.91000000,84.63000000,4678.98376000,394612.86331390,1240
1599667200000,2020-09-09 16:00:00,XMR/USDT,84.16000000,84.26000000,83.54000000,84.06000000,5667.10185000,474995.20434180,1258
1599663600000,2020-09-09 15:00:00,XMR/USDT,84.44000000,84.78000000,84.18000000,84.19000000,2719.27138000,229623.28831160,764
1599660000000,2020-09-09 14:00:00,XMR/USDT,84.12000000,84.57000000,84.04000000,84.38000000,3261.15118000,275048.83449690,620
1599656400000,2020-09-09 13:00:00,XMR/USDT,84.16000000,84.82000000,84.05000000,84.14000000,2586.43931000,218570.65334550,796
1599652800000,2020-09-09 12:00:00,XMR/USDT,84.25000000,84.41000000,83.64000000,84.18000000,1369.27216000,115068.04684200,427
1599649200000,2020-09-09 11:00:00,XMR/USDT,83.55000000,84.30000000,83.55000000,84.21000000,2757.28501000,231585.62259330,919
1599645600000,2020-09-09 10:00:00,XMR/USDT,83.95000000,84.02000000,83.18000000,83.55000000,1245.14480000,104039.68976850,410
1599642000000,2020-09-09 09:00:00,XMR/USDT,83.81000000,84.07000000,83.43000000,83.92000000,5960.28699000,499293.73832190,1592
1599638400000,2020-09-09 08:00:00,XMR/USDT,84.28000000,84.46000000,83.66000000,83.81000000,1873.53581000,157374.31966390,611
1599634800000,2020-09-09 07:00:00,XMR/USDT,83.12000000,84.26000000,83.12000000,84.24000000,2653.88522000,221972.25552320,627
1599631200000,2020-09-09 06:00:00,XMR/USDT,83.34000000,83.65000000,82.97000000,83.12000000,3073.89424000,255870.46739140,572
1599627600000,2020-09-09 05:00:00,XMR/USDT,83.30000000,84.07000000,83.24000000,83.30000000,2088.70787000,174588.26529860,702
1599624000000,2020-09-09 04:00:00,XMR/USDT,82.86000000,83.64000000,82.47000000,83.23000000,1855.39282000,154330.45138470,461
1599620400000,2020-09-09 03:00:00,XMR/USDT,82.45000000,82.91000000,82.20000000,82.88000000,1634.25788000,134993.06128770,297
1599616800000,2020-09-09 02:00:00,XMR/USDT,83.79000000,83.85000000,82.34000000,82.34000000,2425.60597000,200889.48539880,541
1599613200000,2020-09-09 01:00:00,XMR/USDT,83.81000000,84.03000000,83.45000000,83.78000000,2080.58012000,174051.69259660,472
1599609600000,2020-09-09 00:00:00,XMR/USDT,84.11000000,85.40000000,83.60000000,83.79000000,10749.68686000,908363.13462600,2370
1599606000000,2020-09-08 23:00:00,XMR/USDT,84.30000000,84.86000000,83.47000000,84.19000000,8043.33820000,676595.66093790,1485
1599602400000,2020-09-08 22:00:00,XMR/USDT,82.90000000,84.89000000,82.02000000,84.23000000,18015.81686000,1504133.58479420,3728
1599598800000,2020-09-08 21:00:00,XMR/USDT,81.55000000,83.17000000,81.20000000,82.87000000,7429.43086000,609740.37201730,2318
1599595200000,2020-09-08 20:00:00,XMR/USDT,80.75000000,81.98000000,80.75000000,81.56000000,5162.21520000,420524.19519120,1718
1599591600000,2020-09-08 19:00:00,XMR/USDT,79.65000000,81.55000000,79.50000000,80.77000000,4762.26713000,382753.35366090,1195
1599588000000,2020-09-08 18:00:00,XMR/USDT,81.34000000,81.39000000,78.82000000,79.66000000,4740.70797000,380504.49472860,1163
1599584400000,2020-09-08 17:00:00,XMR/USDT,81.21000000,81.37000000,80.46000000,81.30000000,3359.01427000,271364.37694910,845
1599580800000,2020-09-08 16:00:00,XMR/USDT,81.81000000,82.24000000,80.85000000,81.13000000,3206.37669000,261556.90525700,1043
1599577200000,2020-09-08 15:00:00,XMR/USDT,81.70000000,82.01000000,81.31000000,81.75000000,3451.40481000,282177.72075090,1051
1599573600000,2020-09-08 14:00:00,XMR/USDT,80.21000000,82.26000000,80.07000000,81.72000000,5108.42967000,416809.21714720,1884
1599570000000,2020-09-08 13:00:00,XMR/USDT,80.37000000,80.89000000,79.80000000,80.26000000,6849.44240000,549630.91033350,2357
1599566400000,2020-09-08 12:00:00,XMR/USDT,78.95000000,80.55000000,78.62000000,80.33000000,5804.78984000,462294.85954900,2182
1599562800000,2020-09-08 11:00:00,XMR/USDT,80.45000000,81.20000000,78.68000000,78.93000000,5740.79942000,458029.45337470,1881
1599559200000,2020-09-08 10:00:00,XMR/USDT,80.50000000,80.96000000,79.81000000,80.42000000,6260.49793000,503671.11473360,1743
1599555600000,2020-09-08 09:00:00,XMR/USDT,82.20000000,82.41000000,80.50000000,80.50000000,7082.02718000,576179.41230250,1239
1599552000000,2020-09-08 08:00:00,XMR/USDT,83.27000000,83.90000000,81.85000000,82.15000000,4596.12235000,380399.98746810,1704
1599548400000,2020-09-08 07:00:00,XMR/USDT,83.82000000,84.04000000,82.98000000,83.25000000,3344.49734000,279591.56021350,919
1599544800000,2020-09-08 06:00:00,XMR/USDT,82.83000000,84.23000000,81.83000000,83.82000000,6532.45183000,543283.84163980,2271
1599541200000,2020-09-08 05:00:00,XMR/USDT,82.62000000,83.18000000,82.57000000,82.85000000,2357.52333000,195499.41899540,823
1599537600000,2020-09-08 04:00:00,XMR/USDT,83.09000000,83.47000000,82.24000000,82.56000000,2274.24761000,188695.20457010,752
1599534000000,2020-09-08 03:00:00,XMR/USDT,83.05000000,83.59000000,82.25000000,83.02000000,6792.51685000,563886.17920330,1624
1599530400000,2020-09-08 02:00:00,XMR/USDT,82.52000000,83.31000000,82.45000000,83.03000000,7625.91417000,632430.70947050,2388
1599526800000,2020-09-08 01:00:00,XMR/USDT,82.44000000,82.90000000,82.30000000,82.51000000,3206.11616000,264987.03840920,732
1599523200000,2020-09-08 00:00:00,XMR/USDT,82.56000000,82.97000000,82.02000000,82.46000000,2503.55701000,206478.85683180,825
1599519600000,2020-09-07 23:00:00,XMR/USDT,82.56000000,82.71000000,82.12000000,82.56000000,2061.13164000,169866.47490200,696
1599516000000,2020-09-07 22:00:00,XMR/USDT,80.93000000,82.99000000,80.93000000,82.51000000,8766.52354000,721199.82539410,3741
1599512400000,2020-09-07 21:00:00,XMR/USDT,80.34000000,81.11000000,80.34000000,80.93000000,3169.42406000,256109.98771460,1494
1599508800000,2020-09-07 20:00:00,XMR/USDT,80.11000000,80.35000000,79.46000000,80.32000000,2426.58983000,193845.66142880,1022
1599505200000,2020-09-07 19:00:00,XMR/USDT,79.88000000,80.93000000,79.71000000,80.11000000,4129.52122000,331286.83711500,1406
1599501600000,2020-09-07 18:00:00,XMR/USDT,80.35000000,80.82000000,79.37000000,79.94000000,3372.46223000,269964.50595300,1226
1599498000000,2020-09-07 17:00:00,XMR/USDT,79.52000000,80.63000000,78.81000000,80.38000000,8838.11415000,705164.24195800,2120
1599494400000,2020-09-07 16:00:00,XMR/USDT,79.23000000,79.91000000,78.99000000,79.46000000,3421.53674000,272040.22970330,1055
1599490800000,2020-09-07 15:00:00,XMR/USDT,77.66000000,79.49000000,77.31000000,79.24000000,3431.77008000,269876.33652000,905
1599487200000,2020-09-07 14:00:00,XMR/USDT,78.61000000,78.61000000,77.34000000,77.69000000,4052.30351000,316748.80546860,1106
1599483600000,2020-09-07 13:00:00,XMR/USDT,77.30000000,79.13000000,76.51000000,78.58000000,4419.13156000,344271.88110280,1269
1599480000000,2020-09-07 12:00:00,XMR/USDT,78.32000000,78.79000000,76.63000000,77.31000000,5680.04664000,440049.12958320,2180
1599476400000,2020-09-07 11:00:00,XMR/USDT,78.49000000,79.43000000,77.63000000,78.35000000,5857.41380000,459299.12090380,1836
1599472800000,2020-09-07 10:00:00,XMR/USDT,79.43000000,79.78000000,78.50000000,78.50000000,4028.92056000,318750.18126920,1189
1599469200000,2020-09-07 09:00:00,XMR/USDT,79.79000000,80.26000000,79.32000000,79.43000000,2819.32033000,224990.60619340,675
1599465600000,2020-09-07 08:00:00,XMR/USDT,78.82000000,80.14000000,78.76000000,79.75000000,2819.17184000,224682.99102630,852
1599462000000,2020-09-07 07:00:00,XMR/USDT,78.25000000,79.38000000,77.92000000,78.82000000,1786.50119000,140676.94174910,612
1599458400000,2020-09-07 06:00:00,XMR/USDT,78.58000000,79.02000000,78.02000000,78.26000000,2806.69224000,220519.89999480,758
1599454800000,2020-09-07 05:00:00,XMR/USDT,79.01000000,79.43000000,78.55000000,78.55000000,2300.78899000,181676.73736840,692
1599451200000,2020-09-07 04:00:00,XMR/USDT,79.58000000,79.91000000,78.95000000,78.99000000,2692.05976000,213957.87322460,665
1599447600000,2020-09-07 03:00:00,XMR/USDT,79.48000000,79.74000000,79.01000000,79.64000000,2408.35790000,191299.08472160,513
1599444000000,2020-09-07 02:00:00,XMR/USDT,80.66000000,80.66000000,79.26000000,79.49000000,1778.97447000,141940.05997460,835
1599440400000,2020-09-07 01:00:00,XMR/USDT,80.29000000,80.68000000,79.92000000,80.68000000,1212.97100000,97361.53378820,358
1599436800000,2020-09-07 00:00:00,XMR/USDT,80.14000000,80.59000000,80.00000000,80.25000000,1161.44471000,93300.38423570,358
1599433200000,2020-09-06 23:00:00,XMR/USDT,79.34000000,80.55000000,79.22000000,80.15000000,1266.48949000,101253.36032470,469
1599429600000,2020-09-06 22:00:00,XMR/USDT,80.41000000,80.76000000,78.94000000,79.38000000,2846.68984000,227032.90988690,1640
1599426000000,2020-09-06 21:00:00,XMR/USDT,80.36000000,81.11000000,80.34000000,80.42000000,2663.23186000,215297.32272050,736
1599422400000,2020-09-06 20:00:00,XMR/USDT,80.74000000,80.92000000,80.25000000,80.34000000,954.02887000,76927.97688790,454
1599418800000,2020-09-06 19:00:00,XMR/USDT,80.62000000,81.05000000,80.23000000,80.72000000,1143.19673000,92270.11614460,462
1599415200000,2020-09-06 18:00:00,XMR/USDT,79.71000000,80.87000000,79.21000000,80.66000000,2163.06000000,173315.11542030,885
1599411600000,2020-09-06 17:00:00,XMR/USDT,80.52000000,80.61000000,79.60000000,79.72000000,3346.98974000,267973.92838230,816
